"freq"	"ch 1"
1492.0	-148.64
1493.0	-153.89
1494.0	-160.53
1495.0	-147.87
1496.0	-147.66
1497.0	-152.04
1498.0	-146.54
1499.0	-146.09
1500.0	-149.97
1501.0	-158.3
1502.0	-158.54
1503.0	-154.53
1504.0	-153.77
1505.0	-156.07
1506.0	-169.97
1507.0	-148.56
1508.0	-150.84
1509.0	-151.14
1510.0	-145.11
1511.0	-149.24
1512.0	-148.94
1513.0	-155.33
1514.0	-154.29
1515.0	-153.92
1516.0	-154.88
1517.0	-158.15
1518.0	-169.07
1519.0	-150.74
1520.0	-153.33
1521.0	-159.88
1522.0	-149.4
1523.0	-150.0
1524.0	-151.0
1525.0	-153.16
1526.0	-157.13
1527.0	-150.48
1528.0	-152.21
1529.0	-150.47
1530.0	-148.18
1531.0	-152.92
1532.0	-148.2
1533.0	-151.12
1534.0	-152.22
1535.0	-150.1
1536.0	-153.15
1537.0	-148.75
1538.0	-150.66
1539.0	-154.36
1540.0	-156.62
1541.0	-170.09
1542.0	-154.26
1543.0	-151.24
1544.0	-154.99
1545.0	-149.03
1546.0	-151.34
1547.0	-156.22
1548.0	-151.25
1549.0	-165.89
1550.0	-150.65
1551.0	-162.89
1552.0	-171.24
1553.0	-152.27
1554.0	-147.7
1555.0	-147.63
1556.0	-154.24
1557.0	-154.24
1558.0	-145.66
1559.0	-148.52
1560.0	-153.25
1561.0	-151.06
1562.0	-149.95
1563.0	-149.38
1564.0	-150.82
1565.0	-152.74
1566.0	-153.07
1567.0	-153.04
1568.0	-162.51
1569.0	-157.62
1570.0	-153.56
1571.0	-161.36
1572.0	-155.49
1573.0	-152.9
1574.0	-155.34
1575.0	-160.62
1576.0	-151.73
1577.0	-152.51
1578.0	-167.11
1579.0	-158.96
1580.0	-157.19
1581.0	-146.66
1582.0	-148.27
1583.0	-183.38
1584.0	-158.23
1585.0	-156.78
1586.0	-154.01
1587.0	-154.68
1588.0	-162.56
1589.0	-156.83
1590.0	-148.97
1591.0	-148.9
1592.0	-161.95
1593.0	-168.23
1594.0	-165.9
1595.0	-165.82
1596.0	-152.56
1597.0	-148.31
1598.0	-168.16
1599.0	-155.3
1600.0	-151.7
1601.0	-152.0
1602.0	-163.67
1603.0	-153.31
1604.0	-147.65
1605.0	-150.26
1606.0	-163.04
1607.0	-158.25
1608.0	-152.1
1609.0	-149.88
1610.0	-147.03
1611.0	-148.63
1612.0	-148.47
1613.0	-150.59
1614.0	-155.36
1615.0	-155.15
1616.0	-149.52
1617.0	-148.79
1618.0	-152.93
1619.0	-145.74
1620.0	-144.34
1621.0	-149.08
1622.0	-151.43
1623.0	-150.51
1624.0	-151.75
1625.0	-164.65
1626.0	-160.29
1627.0	-155.16
1628.0	-151.1
1629.0	-163.31
1630.0	-152.5
1631.0	-150.57
1632.0	-145.72
1633.0	-144.0
1634.0	-147.33
1635.0	-158.18
1636.0	-154.26
1637.0	-149.49
1638.0	-153.1
1639.0	-154.02
1640.0	-157.81
1641.0	-157.33
1642.0	-152.45
1643.0	-156.73
1644.0	-152.45
1645.0	-158.88
1646.0	-153.17
1647.0	-163.54
1648.0	-161.65
1649.0	-158.8
1650.0	-156.04
1651.0	-152.26
1652.0	-156.23
1653.0	-156.23
1654.0	-146.69
1655.0	-142.55
1656.0	-148.12
1657.0	-158.24
1658.0	-158.9
1659.0	-161.75
1660.0	-154.24
1661.0	-156.94
1662.0	-151.03
1663.0	-152.08
1664.0	-149.86
1665.0	-149.56
1666.0	-152.95
1667.0	-156.3
1668.0	-160.09
1669.0	-152.26
1670.0	-151.61
1671.0	-162.28
1672.0	-157.28
1673.0	-154.63
1674.0	-147.07
1675.0	-144.2
1676.0	-145.18
1677.0	-145.89
1678.0	-149.58
1679.0	-152.04
1680.0	-161.34
1681.0	-156.56
1682.0	-148.54
1683.0	-147.08
1684.0	-148.34
1685.0	-151.32
1686.0	-149.18
1687.0	-150.49
1688.0	-155.91
1689.0	-152.84
1690.0	-152.44
1691.0	-148.56
1692.0	-147.98
1693.0	-151.11
1694.0	-157.51
1695.0	-155.28
1696.0	-150.08
1697.0	-150.57
1698.0	-151.56
1699.0	-155.76
1700.0	-159.82
1701.0	-160.52
1702.0	-155.73
1703.0	-149.89
1704.0	-147.23
1705.0	-149.12
1706.0	-147.97
1707.0	-155.46
1708.0	-155.15
1709.0	-159.75
1710.0	-162.25
1711.0	-153.65
1712.0	-152.29
1713.0	-157.21
1714.0	-154.2
1715.0	-153.5
1716.0	-154.86
1717.0	-152.49
1718.0	-147.96
1719.0	-160.6
1720.0	-148.62
1721.0	-152.13
1722.0	-160.25
1723.0	-155.06
1724.0	-154.53
1725.0	-158.58
1726.0	-162.08
1727.0	-146.89
1728.0	-148.63
1729.0	-146.22
1730.0	-144.4
1731.0	-144.65
1732.0	-146.62
1733.0	-145.47
1734.0	-146.75
1735.0	-155.79
1736.0	-149.59
1737.0	-155.74
1738.0	-158.44
1739.0	-158.17
1740.0	-155.29
1741.0	-164.65
1742.0	-152.28
1743.0	-150.94
1744.0	-149.93
1745.0	-148.09
1746.0	-151.67
1747.0	-154.91
1748.0	-153.28
1749.0	-163.32
1750.0	-155.94
1751.0	-155.6
1752.0	-155.61
1753.0	-153.87
1754.0	-148.65
1755.0	-148.94
1756.0	-151.05
1757.0	-148.69
1758.0	-151.54
1759.0	-161.96
1760.0	-155.23
1761.0	-157.83
1762.0	-148.79
1763.0	-145.11
1764.0	-149.43
1765.0	-153.64
1766.0	-153.4
1767.0	-144.12
1768.0	-145.72
1769.0	-158.11
1770.0	-161.06
1771.0	-165.17
1772.0	-148.99
1773.0	-145.54
1774.0	-149.8
1775.0	-147.78
1776.0	-149.96
1777.0	-149.3
1778.0	-148.89
1779.0	-147.14
1780.0	-149.84
1781.0	-150.93
1782.0	-158.89
1783.0	-150.79
1784.0	-152.21
1785.0	-156.85
1786.0	-159.39
1787.0	-152.74
1788.0	-155.42
1789.0	-154.67
1790.0	-151.7
1791.0	-153.58
1792.0	-155.34
1793.0	-145.58
1794.0	-148.13
1795.0	-150.55
1796.0	-146.58
1797.0	-152.63
1798.0	-153.29
1799.0	-149.31
1800.0	-150.55
1801.0	-157.25
1802.0	-155.37
1803.0	-156.55
1804.0	-161.69
1805.0	-157.58
1806.0	-149.38
1807.0	-148.06
1808.0	-152.75
1809.0	-153.85
1810.0	-156.35
1811.0	-164.06
1812.0	-149.85
1813.0	-146.13
1814.0	-148.73
1815.0	-147.61
1816.0	-148.78
1817.0	-155.62
1818.0	-158.9
1819.0	-156.71
1820.0	-161.07
1821.0	-162.34
1822.0	-165.57
1823.0	-155.13
1824.0	-152.33
1825.0	-150.35
1826.0	-166.0
1827.0	-155.77
1828.0	-154.34
1829.0	-149.87
1830.0	-147.08
1831.0	-147.98
1832.0	-161.2
1833.0	-152.52
1834.0	-145.24
1835.0	-145.14
1836.0	-151.24
1837.0	-156.27
1838.0	-149.29
1839.0	-150.97
1840.0	-151.17
1841.0	-148.91
1842.0	-147.35
1843.0	-153.07
1844.0	-154.24
1845.0	-153.82
1846.0	-155.21
1847.0	-148.59
1848.0	-147.98
1849.0	-149.88
1850.0	-149.62
1851.0	-161.3
1852.0	-164.08
1853.0	-161.94
1854.0	-149.49
1855.0	-148.89
1856.0	-164.13
1857.0	-162.27
1858.0	-154.81
1859.0	-151.5
1860.0	-152.05
1861.0	-165.69
1862.0	-158.2
1863.0	-158.87
1864.0	-153.1
1865.0	-150.85
1866.0	-148.62
1867.0	-150.08
1868.0	-151.16
1869.0	-154.27
1870.0	-147.96
1871.0	-144.13
1872.0	-152.47
1873.0	-156.06
1874.0	-157.24
1875.0	-154.13
1876.0	-149.13
1877.0	-153.5
1878.0	-152.2
1879.0	-149.75
1880.0	-153.55
1881.0	-147.49
1882.0	-153.49
1883.0	-161.19
1884.0	-151.38
1885.0	-147.55
1886.0	-149.62
1887.0	-144.98
1888.0	-147.93
1889.0	-149.9
1890.0	-145.08
1891.0	-152.58
1892.0	-153.2
1893.0	-153.81
1894.0	-158.24
1895.0	-158.64
1896.0	-148.04
1897.0	-150.17
1898.0	-153.04
1899.0	-150.94
1900.0	-154.49
1901.0	-147.8
1902.0	-159.99
1903.0	-145.85
1904.0	-146.13
1905.0	-149.4
1906.0	-147.94
1907.0	-151.5
1908.0	-154.46
1909.0	-150.62
1910.0	-149.75
1911.0	-151.1
1912.0	-150.8
1913.0	-149.5
1914.0	-149.49
1915.0	-154.53
1916.0	-159.12
1917.0	-158.36
1918.0	-151.26
1919.0	-151.43
1920.0	-157.33
1921.0	-145.65
1922.0	-144.43
1923.0	-151.3
1924.0	-156.86
1925.0	-154.52
1926.0	-155.91
1927.0	-150.49
1928.0	-151.09
1929.0	-154.91
1930.0	-144.91
1931.0	-147.51
1932.0	-162.95
1933.0	-154.77
1934.0	-151.08
1935.0	-152.29
1936.0	-147.73
1937.0	-148.82
1938.0	-155.24
1939.0	-149.95
1940.0	-151.01
1941.0	-155.07
1942.0	-154.73
1943.0	-153.35
1944.0	-151.95
1945.0	-155.89
1946.0	-151.89
1947.0	-153.2
1948.0	-153.72
1949.0	-156.4
1950.0	-155.26
1951.0	-154.34
1952.0	-150.7
1953.0	-148.2
1954.0	-155.19
1955.0	-152.65
1956.0	-152.27
1957.0	-155.79
1958.0	-160.61
1959.0	-157.16
1960.0	-153.77
1961.0	-150.33
1962.0	-151.32
1963.0	-149.79
1964.0	-151.3
1965.0	-147.07
1966.0	-150.71
1967.0	-158.84
1968.0	-151.99
1969.0	-169.99
1970.0	-152.19
1971.0	-149.72
1972.0	-150.87
1973.0	-159.55
1974.0	-160.46
1975.0	-154.28
1976.0	-156.7
1977.0	-160.55
1978.0	-148.01
1979.0	-148.52
1980.0	-151.18
1981.0	-155.43
1982.0	-161.72
1983.0	-152.35
1984.0	-154.74
1985.0	-154.3
1986.0	-156.11
1987.0	-155.24
1988.0	-159.83
1989.0	-171.14
1990.0	-154.57
1991.0	-149.7
1992.0	-150.52
1993.0	-151.24
1994.0	-147.54
1995.0	-157.36
1996.0	-160.21
1997.0	-153.23
1998.0	-147.92
1999.0	-147.2
2000.0	-151.87
2001.0	-154.13
2002.0	-151.14
2003.0	-148.31
2004.0	-148.61
2005.0	-154.6
2006.0	-168.8
2007.0	-152.51
2008.0	-148.86
2009.0	-157.34
2010.0	-152.97
2011.0	-147.22
2012.0	-147.33
2013.0	-149.07
2014.0	-149.72
2015.0	-146.19
2016.0	-149.36
2017.0	-148.1
2018.0	-156.66
2019.0	-161.25
2020.0	-160.85
2021.0	-152.18
2022.0	-149.02
2023.0	-151.43
2024.0	-151.6
2025.0	-162.9
2026.0	-155.12
2027.0	-162.37
2028.0	-151.47
2029.0	-152.3
2030.0	-157.85
2031.0	-149.14
2032.0	-155.58
2033.0	-155.64
2034.0	-145.62
2035.0	-147.34
2036.0	-162.21
2037.0	-154.57
2038.0	-169.73
2039.0	-173.97
2040.0	-149.59
2041.0	-146.5
2042.0	-147.77
2043.0	-151.57
2044.0	-154.79
2045.0	-156.75
2046.0	-153.12
2047.0	-147.61
2048.0	-147.18
2049.0	-152.1
2050.0	-151.0
2051.0	-144.47
2052.0	-147.68
2053.0	-156.96
2054.0	-154.64
2055.0	-157.56
2056.0	-150.24
2057.0	-149.29
2058.0	-153.9
2059.0	-155.07
2060.0	-150.5
2061.0	-154.4
2062.0	-157.53
2063.0	-152.09
2064.0	-151.48
2065.0	-160.09
2066.0	-162.45
2067.0	-159.1
2068.0	-151.65
2069.0	-152.48
2070.0	-147.29
2071.0	-147.72
2072.0	-156.57
2073.0	-151.96
2074.0	-147.47
2075.0	-149.71
2076.0	-152.26
2077.0	-157.21
2078.0	-149.04
2079.0	-150.68
2080.0	-159.78
2081.0	-149.65
2082.0	-150.04
2083.0	-152.34
2084.0	-150.09
2085.0	-150.32
2086.0	-157.88
2087.0	-163.68
2088.0	-157.17
2089.0	-152.18
2090.0	-148.58
2091.0	-165.56
2092.0	-149.16
2093.0	-150.63
2094.0	-156.54
2095.0	-166.8
2096.0	-157.56
2097.0	-155.69
2098.0	-154.08
2099.0	-153.29
2100.0	-165.13
2101.0	-152.85
2102.0	-152.19
2103.0	-150.1
2104.0	-149.13
2105.0	-151.34
2106.0	-175.63
2107.0	-154.15
2108.0	-150.99
2109.0	-149.79
2110.0	-152.39
2111.0	-163.21
2112.0	-150.11
2113.0	-150.77
2114.0	-149.0
2115.0	-148.74
2116.0	-161.33
2117.0	-150.95
2118.0	-151.71
2119.0	-153.78
2120.0	-148.71
2121.0	-149.04
2122.0	-146.32
2123.0	-153.05
2124.0	-153.22
2125.0	-148.57
2126.0	-154.68
2127.0	-157.94
2128.0	-156.48
2129.0	-157.93
2130.0	-155.47
2131.0	-147.82
2132.0	-152.14
2133.0	-160.75
2134.0	-149.01
2135.0	-146.74
2136.0	-149.39
2137.0	-154.5
2138.0	-148.93
2139.0	-146.75
2140.0	-149.77
2141.0	-157.97
2142.0	-152.17
2143.0	-150.48
2144.0	-152.51
2145.0	-152.17
2146.0	-151.27
2147.0	-144.58
2148.0	-152.57
2149.0	-148.1
2150.0	-145.01
2151.0	-147.83
2152.0	-146.93
2153.0	-148.32
2154.0	-159.87
2155.0	-167.39
2156.0	-152.06
2157.0	-149.92
2158.0	-147.93
2159.0	-148.92
2160.0	-154.49
2161.0	-148.45
2162.0	-148.43
2163.0	-158.3
2164.0	-158.3
2165.0	-151.87
2166.0	-145.02
2167.0	-147.06
2168.0	-152.97
2169.0	-153.55
2170.0	-150.01
2171.0	-150.35
2172.0	-151.99
2173.0	-152.66
2174.0	-155.43
2175.0	-153.78
2176.0	-152.24
2177.0	-151.22
2178.0	-147.1
2179.0	-148.25
2180.0	-155.98
2181.0	-154.43
2182.0	-146.59
2183.0	-150.06
2184.0	-160.4
2185.0	-152.47
2186.0	-150.27
2187.0	-148.54
2188.0	-148.82
2189.0	-149.94
2190.0	-146.1
2191.0	-147.51
2192.0	-148.96
2193.0	-147.24
2194.0	-145.14
2195.0	-146.96
2196.0	-153.61
2197.0	-151.31
2198.0	-156.95
2199.0	-155.57
2200.0	-155.46
2201.0	-161.13
2202.0	-159.83
2203.0	-155.94
2204.0	-155.66
2205.0	-150.93
2206.0	-151.79
2207.0	-148.82
2208.0	-151.02
2209.0	-157.37
2210.0	-153.44
2211.0	-151.03
2212.0	-149.87
2213.0	-156.06
2214.0	-153.44
2215.0	-148.5
2216.0	-151.03
2217.0	-157.24
2218.0	-164.69
2219.0	-155.06
2220.0	-153.94
2221.0	-153.67
2222.0	-153.03
2223.0	-148.95
2224.0	-145.85
2225.0	-149.15
2226.0	-154.47
2227.0	-169.62
2228.0	-157.43
2229.0	-153.82
2230.0	-157.49
2231.0	-153.59
2232.0	-150.72
2233.0	-148.75
2234.0	-149.15
2235.0	-154.79
2236.0	-149.53
2237.0	-154.75
2238.0	-158.92
2239.0	-161.29
2240.0	-161.61
2241.0	-159.49
2242.0	-162.17
2243.0	-154.69
2244.0	-149.13
2245.0	-145.04
2246.0	-146.18
2247.0	-152.84
2248.0	-151.01
2249.0	-145.87
2250.0	-144.63
2251.0	-147.31
2252.0	-149.65
2253.0	-152.92
2254.0	-160.44
2255.0	-162.9
2256.0	-164.59
2257.0	-147.13
2258.0	-151.04
2259.0	-155.31
2260.0	-154.54
2261.0	-148.02
2262.0	-144.88
2263.0	-143.6
2264.0	-147.33
2265.0	-148.29
2266.0	-160.0
2267.0	-152.52
2268.0	-150.89
2269.0	-148.37
2270.0	-153.76
2271.0	-157.84
2272.0	-153.59
2273.0	-149.46
2274.0	-147.36
2275.0	-148.14
2276.0	-152.8
2277.0	-172.2
2278.0	-158.2
2279.0	-157.19
2280.0	-162.12
2281.0	-152.1
2282.0	-147.54
2283.0	-150.88
2284.0	-153.56
2285.0	-157.22
2286.0	-152.45
2287.0	-152.72
2288.0	-159.03
2289.0	-160.32
2290.0	-150.36
2291.0	-144.8
2292.0	-145.9
2293.0	-151.51
2294.0	-162.23
2295.0	-150.26
2296.0	-151.6
2297.0	-164.93
2298.0	-151.82
2299.0	-159.97
2300.0	-154.11
2301.0	-155.69
2302.0	-160.75
2303.0	-147.07
2304.0	-145.93
2305.0	-148.03
2306.0	-159.32
2307.0	-150.26
2308.0	-150.44
2309.0	-162.16
2310.0	-154.03
2311.0	-150.71
2312.0	-158.78
2313.0	-156.44
2314.0	-158.37
2315.0	-166.35
2316.0	-162.52
2317.0	-149.99
2318.0	-150.63
2319.0	-150.45
2320.0	-152.68
2321.0	-150.72
2322.0	-150.37
2323.0	-152.49
2324.0	-154.67
2325.0	-156.85
2326.0	-163.83
2327.0	-165.39
2328.0	-160.39
2329.0	-169.23
2330.0	-158.53
2331.0	-169.34
2332.0	-157.8
2333.0	-154.4
2334.0	-156.27
2335.0	-156.56
2336.0	-155.05
2337.0	-161.32
2338.0	-160.83
2339.0	-174.82
2340.0	-156.69
2341.0	-159.41
2342.0	-156.05
2343.0	-158.27
2344.0	-154.66
2345.0	-156.41
2346.0	-149.98
2347.0	-147.24
2348.0	-157.92
2349.0	-154.75
2350.0	-148.6
2351.0	-154.93
2352.0	-151.41
2353.0	-149.11
2354.0	-148.87
2355.0	-153.26
2356.0	-152.88
2357.0	-156.98
2358.0	-160.25
2359.0	-151.6
2360.0	-152.8
2361.0	-167.12
2362.0	-151.73
2363.0	-159.86
2364.0	-148.41
2365.0	-147.76
2366.0	-148.81
2367.0	-154.01
2368.0	-151.94
2369.0	-150.41
2370.0	-154.19
2371.0	-150.67
2372.0	-151.63
2373.0	-155.7
2374.0	-158.44
2375.0	-157.14
2376.0	-153.21
2377.0	-162.29
2378.0	-154.05
2379.0	-155.49
2380.0	-156.1
2381.0	-155.04
2382.0	-152.67
2383.0	-151.74
2384.0	-158.37
2385.0	-147.83
2386.0	-148.8
2387.0	-166.09
2388.0	-156.61
2389.0	-155.64
2390.0	-150.67
2391.0	-147.54
2392.0	-148.49
2393.0	-150.94
2394.0	-151.17
2395.0	-155.47
2396.0	-159.89
2397.0	-160.92
2398.0	-152.86
2399.0	-147.58
2400.0	-147.55
2401.0	-157.53
2402.0	-154.29
2403.0	-157.51
2404.0	-150.66
2405.0	-159.77
2406.0	-146.9
2407.0	-145.04
2408.0	-147.22
2409.0	-156.74
2410.0	-157.13
2411.0	-151.28
2412.0	-152.72
2413.0	-194.58
2414.0	-157.55
2415.0	-156.32
2416.0	-163.78
2417.0	-155.55
2418.0	-165.28
2419.0	-162.11
2420.0	-158.22
2421.0	-153.01
2422.0	-155.42
2423.0	-153.63
2424.0	-151.93
2425.0	-157.35
2426.0	-158.26
2427.0	-164.29
2428.0	-153.56
2429.0	-153.31
2430.0	-154.2
2431.0	-153.6
2432.0	-156.3
2433.0	-155.34
2434.0	-155.99
2435.0	-156.04
2436.0	-157.02
2437.0	-155.65
2438.0	-156.63
2439.0	-157.76
2440.0	-150.77
2441.0	-160.6
2442.0	-155.41
2443.0	-146.08
2444.0	-148.43
2445.0	-154.74
2446.0	-149.65
2447.0	-153.0
2448.0	-156.21
2449.0	-151.73
2450.0	-150.92
2451.0	-166.49
2452.0	-151.21
2453.0	-146.85
2454.0	-149.55
2455.0	-142.93
2456.0	-147.85
2457.0	-154.55
2458.0	-155.39
2459.0	-146.56
2460.0	-149.82
2461.0	-154.08
2462.0	-155.68
2463.0	-155.78
2464.0	-152.37
2465.0	-154.12
2466.0	-156.38
2467.0	-153.72
2468.0	-157.31
2469.0	-148.87
2470.0	-157.76
2471.0	-155.43
2472.0	-152.48
2473.0	-156.83
2474.0	-152.52
2475.0	-153.46
2476.0	-158.46
2477.0	-155.29
2478.0	-153.45
2479.0	-145.17
2480.0	-151.11
2481.0	-146.04
2482.0	-149.52
2483.0	-156.82
2484.0	-159.45
2485.0	-153.73
2486.0	-152.58
2487.0	-154.44
2488.0	-155.7
2489.0	-157.35
2490.0	-156.52
2491.0	-163.59
2492.0	-157.73
2493.0	-150.5
2494.0	-153.23
2495.0	-159.79
2496.0	-154.24
2497.0	-152.68
2498.0	-152.31
2499.0	-152.22
2500.0	-149.67
2501.0	-154.92
2502.0	-152.52
2503.0	-147.73
2504.0	-146.96
2505.0	-148.01
2506.0	-148.19
2507.0	-146.81
2508.0	-146.42
2509.0	-149.02
2510.0	-163.13
2511.0	-152.65
2512.0	-155.42
2513.0	-151.17
2514.0	-153.33
2515.0	-159.24
2516.0	-155.01
2517.0	-151.44
2518.0	-152.32
2519.0	-151.9
2520.0	-150.71
2521.0	-150.43
2522.0	-148.24
2523.0	-145.59
2524.0	-148.27
2525.0	-156.31
2526.0	-155.18
2527.0	-149.52
2528.0	-150.8
2529.0	-161.22
2530.0	-165.48
2531.0	-158.42
2532.0	-151.86
2533.0	-154.94
2534.0	-160.38
2535.0	-167.39
2536.0	-147.63
2537.0	-150.84
2538.0	-156.66
2539.0	-159.99
2540.0	-152.56
2541.0	-145.36
2542.0	-144.47
2543.0	-149.55
2544.0	-162.76
2545.0	-154.51
2546.0	-148.05
2547.0	-147.7
2548.0	-150.87
2549.0	-164.16
2550.0	-148.51
2551.0	-151.41
2552.0	-156.56
2553.0	-159.19
2554.0	-150.13
2555.0	-148.04
2556.0	-151.34
2557.0	-152.91
2558.0	-153.69
2559.0	-151.07
2560.0	-157.01
2561.0	-155.5
2562.0	-152.44
2563.0	-153.53
2564.0	-148.49
2565.0	-147.24
2566.0	-153.26
2567.0	-154.15
2568.0	-149.59
2569.0	-149.98
2570.0	-149.55
2571.0	-147.11
2572.0	-152.19
2573.0	-149.9
2574.0	-152.83
2575.0	-156.6
2576.0	-152.37
2577.0	-151.24
2578.0	-150.82
2579.0	-156.28
2580.0	-151.39
2581.0	-155.24
2582.0	-156.11
2583.0	-152.68
2584.0	-162.39
2585.0	-153.74
2586.0	-146.97
2587.0	-144.09
2588.0	-146.4
2589.0	-155.15
2590.0	-151.98
2591.0	-151.11
2592.0	-152.83
2593.0	-148.22
2594.0	-149.88
2595.0	-148.06
2596.0	-154.86
2597.0	-170.99
2598.0	-157.81
2599.0	-165.55
2600.0	-162.33
2601.0	-151.25
2602.0	-150.94
2603.0	-152.88
2604.0	-162.75
2605.0	-150.88
2606.0	-158.5
2607.0	-155.52
2608.0	-156.82
2609.0	-154.56
2610.0	-150.84
2611.0	-149.93
2612.0	-157.89
2613.0	-153.65
2614.0	-146.58
2615.0	-152.36
2616.0	-158.86
2617.0	-157.77
2618.0	-148.45
2619.0	-152.56
2620.0	-161.36
2621.0	-161.26
2622.0	-154.33
2623.0	-151.12
2624.0	-155.64
2625.0	-148.39
2626.0	-155.75
2627.0	-150.89
2628.0	-152.83
2629.0	-160.11
2630.0	-164.2
2631.0	-157.45
2632.0	-161.03
2633.0	-156.79
2634.0	-155.23
2635.0	-163.05
2636.0	-152.09
2637.0	-149.8
2638.0	-161.9
2639.0	-152.65
2640.0	-150.05
2641.0	-152.81
2642.0	-152.03
2643.0	-149.9
2644.0	-150.98
2645.0	-152.63
2646.0	-152.52
2647.0	-165.69
2648.0	-154.73
2649.0	-146.68
2650.0	-150.3
2651.0	-156.01
2652.0	-151.72
2653.0	-158.35
2654.0	-155.87
2655.0	-148.47
2656.0	-150.35
2657.0	-155.32
2658.0	-152.72
2659.0	-162.32
2660.0	-155.93
2661.0	-151.65
2662.0	-149.43
2663.0	-154.3
2664.0	-156.13
2665.0	-157.38
2666.0	-150.54
2667.0	-152.7
2668.0	-165.84
2669.0	-159.47
2670.0	-155.45
2671.0	-151.03
2672.0	-149.37
2673.0	-148.96
2674.0	-152.72
2675.0	-151.99
2676.0	-145.89
2677.0	-147.48
2678.0	-156.18
2679.0	-154.2
2680.0	-152.71
2681.0	-156.38
2682.0	-150.36
2683.0	-145.69
2684.0	-148.1
2685.0	-152.26
2686.0	-157.46
2687.0	-156.74
2688.0	-149.29
2689.0	-157.57
2690.0	-154.08
2691.0	-163.81
2692.0	-156.85
2693.0	-151.54
2694.0	-152.73
2695.0	-153.19
2696.0	-150.39
2697.0	-167.61
2698.0	-154.97
2699.0	-170.29
2700.0	-150.02
2701.0	-155.91
2702.0	-148.86
2703.0	-148.35
2704.0	-149.38
2705.0	-154.61
2706.0	-153.16
2707.0	-153.23
2708.0	-148.87
2709.0	-151.55
2710.0	-158.24
2711.0	-151.07
2712.0	-147.12
2713.0	-150.26
2714.0	-151.27
2715.0	-149.95
2716.0	-150.12
2717.0	-162.47
2718.0	-149.86
2719.0	-148.94
2720.0	-151.19
2721.0	-158.71
2722.0	-155.82
2723.0	-149.62
2724.0	-152.43
2725.0	-154.73
2726.0	-152.93
2727.0	-154.64
2728.0	-150.46
2729.0	-150.34
2730.0	-154.42
2731.0	-162.8
2732.0	-162.5
2733.0	-154.95
2734.0	-157.46
2735.0	-150.68
2736.0	-153.5
2737.0	-159.09
2738.0	-157.26
2739.0	-160.24
2740.0	-157.4
2741.0	-157.3
2742.0	-149.6
2743.0	-150.2
2744.0	-150.09
2745.0	-146.93
2746.0	-149.13
2747.0	-161.82
2748.0	-153.18
2749.0	-171.9
2750.0	-151.63
2751.0	-153.56
2752.0	-158.28
2753.0	-165.01
2754.0	-173.95
2755.0	-152.53
2756.0	-149.57
2757.0	-150.96
2758.0	-151.45
2759.0	-156.51
2760.0	-152.03
2761.0	-156.17
2762.0	-153.47
2763.0	-151.39
2764.0	-151.9
2765.0	-151.04
2766.0	-152.15
2767.0	-150.88
2768.0	-157.37
2769.0	-152.43
2770.0	-148.73
2771.0	-146.84
2772.0	-151.43
2773.0	-150.4
2774.0	-147.56
2775.0	-148.66
2776.0	-149.05
2777.0	-151.99
2778.0	-150.51
2779.0	-152.31
2780.0	-149.96
2781.0	-153.28
2782.0	-146.39
2783.0	-144.51
2784.0	-149.9
2785.0	-147.91
2786.0	-147.85
2787.0	-147.85
2788.0	-152.3
2789.0	-159.88
2790.0	-158.7
2791.0	-153.17
2792.0	-162.13
2793.0	-159.47
2794.0	-158.59
2795.0	-162.62
2796.0	-150.39
2797.0	-148.41
2798.0	-148.82
2799.0	-154.5
2800.0	-160.83
2801.0	-155.15
2802.0	-146.55
2803.0	-145.78
2804.0	-147.01
2805.0	-147.66
2806.0	-151.07
2807.0	-148.85
2808.0	-145.72
2809.0	-147.76
2810.0	-156.12
2811.0	-147.06
2812.0	-145.54
2813.0	-147.0
2814.0	-150.01
2815.0	-149.66
2816.0	-149.1
2817.0	-156.6
2818.0	-155.02
2819.0	-148.58
2820.0	-147.59
2821.0	-164.48
2822.0	-155.03
2823.0	-146.04
2824.0	-143.04
2825.0	-149.7
2826.0	-152.33
2827.0	-153.87
2828.0	-166.57
2829.0	-155.57
2830.0	-154.18
2831.0	-155.33
2832.0	-155.46
2833.0	-164.56
2834.0	-154.87
2835.0	-148.25
2836.0	-156.15
2837.0	-153.38
2838.0	-151.79
2839.0	-157.15
2840.0	-157.03
2841.0	-164.84
2842.0	-158.59
2843.0	-164.29
2844.0	-157.02
2845.0	-163.26
2846.0	-158.23
2847.0	-166.39
2848.0	-165.39
2849.0	-151.99
2850.0	-147.64
2851.0	-150.51
2852.0	-149.58
2853.0	-149.81
2854.0	-155.84
2855.0	-163.49
2856.0	-150.69
2857.0	-151.7
2858.0	-157.55
2859.0	-150.37
2860.0	-148.83
2861.0	-155.04
2862.0	-148.03
2863.0	-147.14
2864.0	-151.59
2865.0	-158.52
2866.0	-157.55
2867.0	-156.84
2868.0	-151.46
2869.0	-153.3
2870.0	-159.18
2871.0	-150.26
2872.0	-152.14
2873.0	-153.35
2874.0	-156.47
2875.0	-154.26
2876.0	-163.45
2877.0	-152.27
2878.0	-152.54
2879.0	-151.5
2880.0	-153.28
2881.0	-151.8
2882.0	-150.88
2883.0	-166.46
2884.0	-157.63
2885.0	-152.47
2886.0	-153.97
2887.0	-161.92
2888.0	-157.79
2889.0	-160.28
